#Software: Microsoft Internet Information Services 7.0
#Version: 1.0
#Date: 2010-06-22 00:04:27
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) sc-status sc-substatus sc-win32-status time-taken
2010-06-22 00:04:27 134.36.36.75 GET / - 80 - 208.80.193.35 Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+{4150D290-0974-7F1D-5AD5-E5FC833FF1EC};+.NET+CLR+2.0.50727;+.NET+CLR+1.1.4322;+InfoPath.1) 200 0 0 166
2010-06-22 20:20:51 134.36.36.75 GET /Darwin/ImageCache/cache_G4Vao7s_4537.jpeg - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 2927
2010-06-22 20:21:10 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 127
2010-06-22 20:21:10 134.36.36.75 GET /Darwin/Image.aspx p=25&ix=3413&pid=685&prcid=0&ppid=1505&pup=true&xrid=212125 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 473
2010-06-22 20:21:10 134.36.36.75 GET /resourcerenderers/ImageIframe.aspx p=25&ix=3413&cmpr=85&idx=1&fullsize=false 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 394
2010-06-22 20:21:47 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 138
2010-06-22 20:21:47 134.36.36.75 GET /Darwin/Home.aspx - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 1570
2010-06-22 20:21:52 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 205
2010-06-22 20:21:53 134.36.36.75 GET /Darwin/Place.aspx p=25&ix=18&pid=1&prcid=27&ppid=1500 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 1994
2010-06-22 20:21:57 134.36.36.75 GET /Darwin/ImageCache/cache_MadmRCY_2163.jpeg - 80 - 66.249.66.110 Googlebot-Image/1.0 304 0 0 36
2010-06-22 20:22:07 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=661&pid=16&prcid=26&ppid=1502 80 - 66.249.66.110 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) 200 0 0 176
2010-06-22 20:22:07 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=657&pid=18&prcid=26&ppid=1502 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 415
2010-06-22 20:22:07 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 94
2010-06-22 20:22:09 134.36.36.75 GET /Darwin/ImageCache/cache_rLm9sKR_3822.jpeg - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 373
2010-06-22 20:22:11 134.36.36.75 GET /Darwin/Image.aspx p=25&ix=3386&pid=657&prcid=0&ppid=1505&pup=true&xrid=212226 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 218
2010-06-22 20:22:11 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 94
2010-06-22 20:22:11 134.36.36.75 GET /resourcerenderers/ImageIframe.aspx p=25&ix=3386&cmpr=85&idx=1&fullsize=false 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 408
2010-06-22 20:22:12 134.36.36.75 GET /Darwin/ImageCache/cache_Zgo4YIf_3823.jpeg - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 707
2010-06-22 20:22:33 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 155
2010-06-22 20:22:36 134.36.36.75 GET /Darwin/Place.aspx p=25&ix=18&pid=1&prcid=27&ppid=1500 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 3797
2010-06-22 20:23:01 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 94
2010-06-22 20:23:01 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=815&pid=18&prcid=26&ppid=1502 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 836
2010-06-22 20:23:01 134.36.36.75 GET /Darwin/ImageCache/cache_A9A6qWN_4255.jpeg - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 532
2010-06-22 20:23:11 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 162
2010-06-22 20:23:12 134.36.36.75 GET /Darwin/Place.aspx p=25&ix=18&pid=1&prcid=27&ppid=1500 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 2013
2010-06-22 20:23:15 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=779&pid=18&prcid=26&ppid=1502 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 418
2010-06-22 20:23:15 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 94
2010-06-22 20:23:15 134.36.36.75 GET /Darwin/ImageCache/cache_YswiV3w_3774.jpeg - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 466
2010-06-22 20:23:21 134.36.36.75 GET /Darwin/Image.aspx p=25&ix=2836&pid=779&prcid=0&ppid=1505&pup=true&xrid=212337 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 222
2010-06-22 20:23:21 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 100
2010-06-22 20:23:21 134.36.36.75 GET /resourcerenderers/ImageIframe.aspx p=25&ix=2836&cmpr=85&idx=1&fullsize=false 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 412
2010-06-22 20:23:25 134.36.36.75 GET /Darwin/ImageCache/cache_mrSJF5U_4842.jpeg - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 2703
2010-06-22 20:23:38 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 209
2010-06-22 20:23:39 134.36.36.75 GET /Darwin/Place.aspx p=25&ix=18&pid=1&prcid=27&ppid=1500 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 2042
2010-06-22 20:24:04 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 108
2010-06-22 20:24:04 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=926&pid=18&prcid=26&ppid=1502 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 805
2010-06-22 20:24:04 134.36.36.75 GET /Darwin/ImageCache/cache_hz4sbwU_1522.jpeg - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 582
2010-06-22 20:24:07 134.36.36.75 GET /Darwin/Image.aspx p=25&ix=2981&pid=926&prcid=0&ppid=1505&pup=true&xrid=212422 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 223
2010-06-22 20:24:07 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 100
2010-06-22 20:24:07 134.36.36.75 GET /resourcerenderers/ImageIframe.aspx p=25&ix=2981&cmpr=85&idx=1&fullsize=false 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 395
2010-06-22 20:24:08 134.36.36.75 GET /Darwin/ImageCache/cache_SBZLF7H_1816.jpeg - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 992
2010-06-22 20:24:18 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 298
2010-06-22 20:24:19 134.36.36.75 GET /Darwin/Place.aspx p=25&ix=18&pid=1&prcid=27&ppid=1500 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 2003
2010-06-22 20:24:26 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=685&pid=18&prcid=26&ppid=1502 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 422
2010-06-22 20:24:26 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 97
2010-06-22 20:24:34 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 446
2010-06-22 20:24:37 134.36.36.75 GET /Darwin/Place.aspx p=25&ix=18&pid=1&prcid=27&ppid=1500 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 3569
2010-06-22 20:24:46 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=814&pid=18&prcid=26&ppid=1502 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 424
2010-06-22 20:24:46 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 155
2010-06-22 20:24:46 134.36.36.75 GET /Darwin/ImageCache/cache_Njoq5Aq_4433.jpeg - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 436
2010-06-22 20:24:51 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 214
2010-06-22 20:24:53 134.36.36.75 GET /Darwin/Place.aspx p=25&ix=18&pid=1&prcid=27&ppid=1500 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 2009
2010-06-22 20:24:58 134.36.36.75 GET / - 80 - 220.181.7.61 Baiduspider+(+http://www.baidu.com/search/spider.htm) 200 0 0 289
2010-06-22 20:25:16 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 107
2010-06-22 20:25:16 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=937&pid=18&prcid=26&ppid=1502 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 840
2010-06-22 20:25:16 134.36.36.75 GET /Darwin/ImageCache/cache_Pz5Mn3N_2026.jpeg - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 537
2010-06-22 20:25:25 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 165
2010-06-22 20:25:27 134.36.36.75 GET /Darwin/Place.aspx p=25&ix=18&pid=1&prcid=27&ppid=1500 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 2045
2010-06-22 20:25:49 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 97
2010-06-22 20:25:49 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=570&pid=18&prcid=26&ppid=1502 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 845
2010-06-22 20:25:49 134.36.36.75 GET /Darwin/ImageCache/cache_UrKSR02_2218.jpeg - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 547
2010-06-22 20:25:59 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 286
2010-06-22 20:26:00 134.36.36.75 GET /Darwin/Place.aspx p=25&ix=18&pid=1&prcid=27&ppid=1500 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 2038
2010-06-22 20:26:20 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 158
2010-06-22 20:26:20 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=904&pid=18&prcid=26&ppid=1502 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 577
2010-06-22 20:26:32 134.36.36.75 GET / - 80 - 123.125.66.96 Baiduspider+(+http://www.baidu.com/search/spider.htm) 200 0 0 457
2010-06-22 20:26:38 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 255
2010-06-22 20:26:41 134.36.36.75 GET /Darwin/Place.aspx p=25&ix=18&pid=1&prcid=27&ppid=1500 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 3642
2010-06-22 20:27:29 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=240&prcid=62&ppid=1505 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 364
2010-06-22 20:28:14 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=13&prcid=62&ppid=1505 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 429
2010-06-22 20:31:07 134.36.36.75 GET /robots.txt - 80 - 207.46.199.178 msnbot/2.0b+(+http://search.msn.com/msnbot.htm) 404 0 2 115
2010-06-22 20:32:28 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=935&pid=0&prcid=0&ppid=0 80 - 150.70.84.76 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1) 200 0 0 744
2010-06-22 20:36:17 134.36.36.75 GET /public/2006/2006-06-04/TokyoDrift.jpg - 80 - 92.240.68.153 webcollage/1.135a 404 0 64 944
2010-06-22 20:38:26 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=8&prcid=26&ppid=1502 80 - 77.88.43.25 Yandex/1.01.001+(compatible;+Win16;+I) 200 0 0 366
2010-06-22 20:39:12 134.36.36.75 GET /Darwin/ImageCache/cache_2jahvBc_3780.jpeg - 80 - 66.249.66.110 Googlebot-Image/1.0 304 0 0 35
2010-06-22 20:41:49 134.36.36.75 GET /Darwin/print.css - 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 404 0 2 252
2010-06-22 20:41:51 134.36.36.75 GET /Darwin/Place.aspx p=25&ix=18&pid=1&prcid=27&ppid=1500 80 - 86.162.155.237 Mozilla/5.0+(Macintosh;+U;+Intel+Mac+OS+X+10_6_2;+en-us)+AppleWebKit/531.21.8+(KHTML,+like+Gecko)+Version/4.0.4+Safari/531.21.10 200 0 0 3603
2010-06-22 20:43:24 134.36.36.75 GET /Darwin/Plant.aspx p=25&ix=259&pid=12&prcid=26&ppid=1502 80 - 67.195.115.185 Mozilla/5.0+(compatible;+Yahoo!+Slurp/3.0;+http://help.yahoo.com/help/us/ysearch/slurp) 200 0 0 646
2010-06-22 20:43:52 134.36.36.75 GET /Darwin/MyAccount.aspx p=25&pid=554&prcid=62&ppid=1505 80 - 216.129.119.45 Mozilla/5.0+(Twiceler-0.9+http://www.cuil.com/twiceler/robot.html) 200 0 0 438
2010-06-22 20:46:33 134.36.36.75 GET / - 80 - 131.111.248.8 Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-GB;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3 200 0 0 67
2010-06-22 20:46:33 134.36.36.75 GET /favicon.ico - 80 - 131.111.248.8 Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-GB;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3 404 0 2 23
2010-06-22 20:46:33 134.36.36.75 GET /favicon.ico - 80 - 131.111.248.8 Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-GB;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3 404 0 2 22
2010-06-22 20:46:33 134.36.36.75 GET /Darwin/Home.aspx - 80 - 131.111.248.8 Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-GB;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3 200 0 0 237
2010-06-22 20:46:33 134.36.36.75 GET /Darwin/print.css - 80 - 131.111.248.8 Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-GB;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3 404 0 2 28
2010-06-22 20:46:33 134.36.36.75 GET /Darwin/style.css - 80 - 131.111.248.8 Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-GB;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3 200 0 0 103
2010-06-22 20:46:33 134.36.36.75 GET /dmsutils.js p=25 80 - 131.111.248.8 Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-GB;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3 200 0 0 93
2010-06-22 20:46:33 134.36.36.75 GET /Darwin/ImageCache/cache_mK9Z7OX_4.jpeg - 80 - 131.111.248.8 Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-GB;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3 200 0 0 35
2010-06-22 20:46:33 134.36.36.75 GET /Darwin/ImageCache/cache_kOtPtRq_1383.jpeg - 80 - 131.111.248.8 Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-GB;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3 200 0 0 42
2010-06-22 20:46:33 134.36.36.75 GET /Darwin/plantsci-logo-white.gif - 80 - 131.111.248.8 Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-GB;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3 200 0 0 41
2010-06-22 20:46:33 134.36.36.75 GET /Darwin/ImageCache/cache_AdE90fb_2.jpeg - 80 - 131.111.248.8 Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-GB;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3 200 0 0 57
2010-06-22 20:46:33 134.36.36.75 GET /Darwin/logo_msr.png - 80 - 131.111.248.8 Mozilla/5.0+(Windows;+U;+Windows+NT+6.1;+en-GB;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3 200 0 0 251
